apt_rent,apt_footage,rooms,distance_wh,distance_cap,building_units_available,adj_open,adj_large,adj_private,adj_great,adj_new,adj_beautiful,adj_high,adj_natural,adj_historic,adj_newly,adj_short,adj_ready,adj_furnished,adj_convenient,adj_windows
1651,719,2,1390,3543,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3225,1042,3,1390,3543,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1850,420,1,1304,3721,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,600,2,1304,3721,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1304,3721,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,459,1,2003,3505,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,377,2,2003,3505,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,407,1,1919,3777,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,655,2,1919,3777,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,941,3,1919,3777,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,843,3,1593,3498,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,501,1,1173,3040,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,617,2,1173,3040,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2999,820,3,1173,3040,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1858,512,1,2578,4011,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2165,767,2,2578,4011,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3843,1194,3,2578,4011,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1650,563,1,906,3321,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,920,2,906,3321,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,6175,8148,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,894,2,6175,8148,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2773,1269,3,6175,8148,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1558,607,2,4651,7076,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,853,3,4651,7076,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,565,1,2663,1686,74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1970,912,2,2663,1686,74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2460,1076,3,2663,1686,74,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1839,563,1,1412,1347,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,779,2,1412,1347,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,1158,3,1412,1347,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,578,1,2599,1684,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,689,2,2599,1684,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,1091,3,2599,1684,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,565,1,5631,7983,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2043,915,2,5631,7983,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3181,1220,3,5631,7983,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1610,743,2,5449,7422,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,1108,3,5449,7422,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,479,1,3019,1437,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,620,2,3019,1437,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3019,1437,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,381,1,857,3280,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1948,643,2,857,3280,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1549,520,1,3655,5169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1949,690,2,3655,5169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1350,410,1,3120,4798,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1700,450,2,3120,4798,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1325,459,1,4097,5457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1500,680,2,4097,5457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1433,400,2,6005,8021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,410,1,1057,2955,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1880,680,2,1057,2955,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1500,486,1,8632,9613,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1650,695,2,8632,9613,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320,1106,3,8632,9613,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1403,413,1,4327,6740,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,750,2,4327,6740,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,798,2,1134,1378,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3685,901,3,1134,1378,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,2400,7,4219,5554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,2000,8,4196,5561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3344,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,2000,5,3344,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,693,2,3409,4630,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3750,367,2,1639,3855,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4000,850,3,2034,3375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,340,2,1579,3980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2320,1106,3,1579,3980,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400,557,2,3615,1210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,1100,3,6792,7295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2872,1714,4,6792,7295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4654,3137,6,6792,7295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,1456,3509,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,725,3,1456,3509,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,295,1,1720,3806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,300,1,3354,857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,3354,857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3150,380,1,1943,4068,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,450,2,3924,1478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000,500,3,3966,1508,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3500,405,2,3153,919,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1697,500,3,6976,5909,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,300,1,3993,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,300,1,3993,1517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2095,832,4,8459,6001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5000,3004,5,2949,3081,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3900,1300,3,1833,2055,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1745,540,2,3678,2183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,600,2,3488,5017,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2500,4000,1,8633,6402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,650,2,2290,2330,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,2150,4,3796,1317,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4500,1540,5,3893,5679,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500,1700,4,4396,2758,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1950,450,2,2133,3893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2133,3893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3250,997,3,1912,1979,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,864,3,2953,1666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3550,1400,4,4554,2102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1252,1279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,694,2,1252,1279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1252,1279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,411,1,1015,2858,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1
1651,719,2,1015,2858,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1
2648,600,2,4631,2428,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1175,650,2,8406,6830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,8406,6830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,600,2,6449,7390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,6449,7390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,2824,4,1379,3786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1000,3,7040,7609,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2467,600,1,1010,2356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1010,2356,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1449,2646,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3250,1036,3,1449,2646,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1500,680,2,5189,5759,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2872,1714,4,5189,5759,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1850,820,2,4125,1867,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2320,1106,3,4125,1867,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2575,1088,3,4465,2128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1074,2688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,1000,3,1074,2688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4000,1840,4,4216,1751,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3200,2086,5,7743,5494,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2320,1106,3,5087,2592,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3800,2754,5,5087,2592,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2600,1247,4,3234,1676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,900,3,3645,1971,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1750,500,1,2682,1192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1651,719,2,2682,1192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2320,1106,3,2682,1192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2199,832,3,4434,2192,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2911,4369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2500,1100,3,2911,4369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3750,1670,5,5090,3205,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1650,800,3,5109,2867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,800,2,3261,4461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,3261,4461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,800,3,8800,6401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1180,4,7555,7646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,712,3,6990,5301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2261,3484,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2840,877,3,2261,3484,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,480,1,8235,8858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,645,2,8235,8858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,8235,8858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,1346,4,7336,7319,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3795,2088,5,4558,2570,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3495,2000,5,6861,7551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,5729,7972,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
2650,1150,3,5729,7972,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1311,480,1,2494,4548,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2095,729,2,2494,4548,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2095,692,2,1082,2291,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1311,480,1,2276,3532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1651,719,2,2276,3532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3200,1054,3,2276,3532,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2495,673,2,2497,1218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2497,1218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2268,4470,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3750,1241,3,2268,4470,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3750,918,3,2388,4538,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5500,1500,4,2022,4509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,2525,4,3787,1521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,1270,3,3844,3527,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1600,1940,2,2870,4798,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2195,520,2,1437,3845,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2500,1486,4,6217,3810,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2100,737,3,7399,8301,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1311,480,1,857,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,746,2,857,2525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,6703,4330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,816,3,6703,4330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,799,3,4435,2463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1600,3676,2,6112,7358,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3500,751,3,3013,3107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,550,2,8481,5999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,825,3,1898,2559,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2500,3058,3,3635,4861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,703,3,8321,6775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1651,719,2,3234,3058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,934,3,3234,3058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,800,4,7516,6237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3283,5456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1651,719,2,3283,5456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2800,1016,3,3283,5456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,376,1,1478,3440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1651,719,2,1478,3440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2320,1106,3,1478,3440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279,592,2,8780,7509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,7659,5344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,775,4,7659,5344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,3500,6,6350,3854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,8788,7516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,717,3,8788,7516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,2316,5,5843,3740,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2250,2810,3,2713,2479,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2872,1714,4,2713,2479,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1700,600,2,5064,2814,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1700,2784,3,4127,2452,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
9900,4320,9,987,2287,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1800,500,2,1613,1816,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7950,3060,6,2523,5017,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,1300,3,4068,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2872,1714,4,4068,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,2322,6,5819,3650,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400,584,2,7566,6177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,1000,3,2479,4465,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1950,1400,2,4258,2177,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2872,1714,4,4258,2177,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2600,822,3,2611,4550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,881,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,881,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,1224,3,881,1857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,725,3,6922,8095,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1600,3602,2,4583,2666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3100,1644,4,4014,3616,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5995,2458,6,3786,4983,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,1591,3420,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2450,5042,3,1591,3420,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1750,630,3,8387,6108,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1311,480,1,1269,3761,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1651,719,2,1269,3761,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6600,1126,3,1269,3761,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1795,528,2,3368,4908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3368,4908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2328,3,4123,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,700,3,4504,2854,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2200,719,3,6845,4377,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3500,1504,4,5310,4128,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3945,1281,4,3259,4515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250,700,2,3588,1704,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1675,454,1,2570,4418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2570,4418,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,990,2,3037,3228,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2872,1714,4,3037,3228,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2100,742,2,4814,7229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,4814,7229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1928,2,4549,2771,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1311,480,1,1467,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,848,2,1467,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1467,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1664,3,7562,5981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,720,3,4659,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1850,650,2,3200,1897,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4800,2536,4,2905,2487,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,1218,4,7485,5355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2450,832,3,6982,4667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,923,3,4803,4037,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,1912,5,3737,1430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,4295,3,4646,2996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,876,3,5283,4716,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3395,1032,3,3106,1402,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1311,480,1,2314,1564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1651,719,2,2314,1564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2320,1106,3,2314,1564,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4500,2188,4,6907,7756,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2
2400,878,3,2805,4263,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700,486,1,3632,5709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,3632,5709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,2683,5,3962,2195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,1906,3,2890,3119,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2650,878,3,5250,4672,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,1907,2,2361,3039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,595,2,4382,6871,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1975,716,2,5352,7757,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,7355,5118,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3490,2320,5,7355,5118,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
7000,3192,5,7298,5882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,3068,4,8066,10157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,1352,3,8148,5679,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2800,1983,4,7470,5719,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2450,1510,3,9408,7070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,1842,5,6031,5960,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1311,480,1,2884,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2884,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1121,3,2884,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,840,3,2605,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1724,4,2369,1342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2285,850,3,5245,5832,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9950,3559,5,5722,8193,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1651,719,2,4266,5615,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3200,1654,5,4266,5615,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000,1066,3,3265,1295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,2444,2,9318,6841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,1879,4,5585,6522,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900,1600,3,4666,5393,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2578,2888,4,6544,4052,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3850,1506,3,1684,4092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,8007,5688,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,848,3,8007,5688,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,800,3,4341,2810,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3185,900,3,1519,2718,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3650,1200,4,3700,4663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,1870,7,4036,4948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,686,2,7768,9726,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1650,600,2,4821,7151,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
10000,5104,6,3635,5913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,500,1,1703,1957,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,1755,4,3758,1353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,997,3,3722,5027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1300,502,2,8921,6501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,8921,6501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,589,2,2901,4719,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1400,780,3,7595,5281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
